,time,id,like,comment
2460,2020-02-17,Asina的Kirito,0,建议钉钉把图标改成燕子的娘化图标
2459,2020-02-17,狗_某人,0,我爱钉钉
2458,2020-02-17,巧克力派教主,0,嗯嗯嗯？？
2457,2020-02-17,新市果汁场,0,沙发
2456,2020-02-17,岛风-,0,哈
2455,2020-02-17,不得了阿不得了,0,评的好不如赶得巧。
2454,2020-02-17,FinallyWith_You,0,你钉起来真好听
2453,2020-02-17,薛定谔的量子力,0,钉钉不容易啊！今天就给过五星，但是明天就不一定了
2452,2020-02-17,针眼画师的雪浪笔,0,嗯？
2451,2020-02-17,账号已注销,0,不多说，钉哥，网课真香😂
2450,2020-02-17,妄想追风的荆嘉,0,第一！？？
2478,2020-02-17,Cxy-,0,？第一？
2479,2020-02-17,回响fff,0,
2480,2020-02-17,格拉噔噔噔噔咚,0,好像可以也
2481,2020-02-17,wongrongrong,0,五星好评，
2509,2020-02-17,昵称含住非法字符,0,没人评论？
2508,2020-02-17,櫻花瀾熳,0,没评论？
2507,2020-02-17,逐渐活跃,0,所以这是钉钉的宣传广告
2506,2020-02-17,不是我我没有我不知道,0,第一？
2505,2020-02-17,他生渡丶,0,咳咳咳
2504,2020-02-17,一键简易,0,第一？
2503,2020-02-17,超级细作,0,没人？
2502,2020-02-17,一由之,0,我钉高产
2501,2020-02-17,顺天顺天顺,0,在？抽几个老师封了吧？
2500,2020-02-17,世界多大就有多帅,0,我到河北省来
2499,2020-02-17,L_sliver,0,小钉🌝你也要加油
2498,2020-02-17,LuckyMaxX,0,捕捉钉钉一个
2497,2020-02-17,姜羡羡,0,第一
2496,2020-02-17,AlexPeng0430,0,下次一钉
2495,2020-02-17,朱寒樱,0,文 艺 复 兴
2494,2020-02-17,起名废---,0,钉钉?
2493,2020-02-17,唯物主義者,0,第一
2492,2020-02-17,苦痛一萌新,0,钉钉有人才啊
2491,2020-02-17,S级卡-四象封印,0,文艺复兴
2490,2020-02-17,咕咕honey,0,看着一楼，骚话说不出来。
2489,2020-02-17,生活不允许普通人内向,0,1
2488,2020-02-17,好想困告阿,0,竟然没有人讲话？？？
2487,2020-02-17,SanFranciscoco,0,呦！粉丝涨了不少啊，能耐了！
2485,2020-02-17,双卷发の巴麻美,0,真开心，我毕业了，五星好评
2484,2020-02-17,柒芊S,0,在？什么时候加个防沉迷？
2483,2020-02-17,绫丶歌,0,第一
2482,2020-02-17,阿婆主是魔鬼,0,第一
2573,2020-02-17,低俗な楽観主义,0,你开始嘚瑟了钉钉，看来给一星的人变少了，不如我们……
2574,2020-02-17,绯墨墨,0,钉钉：我可太难了
2575,2020-02-17,墨礼_,0,".＃ 
      /    l l   \
  /⌒　　⌒)::
 /へ_＿  / /::
(＿＼＼  ﾐ)/::
　 ｜ `-イ::
　 /ω　 )::
　/／  ／::
／　／::
(　く:::
|＼ ヽ:"
2653,2020-02-17,人在江湖呀,0,红红火火恍恍惚惚
2666,2020-02-17,一颗酷酷的桃子酱,0,第一
2665,2020-02-17,Galilgaben,0,我来啦
2664,2020-02-17,高能充电宝,0,天哪我是一楼吗
2663,2020-02-17,荒城之月丶,0,
2662,2020-02-17,蕙茞桜溯,0,没人？
2661,2020-02-17,VAN-DARK0,0,哇！
2660,2020-02-17,谂逸公子,0,？？？？？？没有评论？？？？？？
2659,2020-02-17,给你掏个宝贝看看,0,第一，钉钉转行了？
2658,2020-02-17,想取个好名字啊,0,第一！
2657,2020-02-17,Erica小姑娘,0,哈哈哈哈哈哈屎蛋们给钉钉一星好评
2656,2020-02-17,xogineri,0,由俺来组成热评
2655,2020-02-17,小晓二蓝,0,1
2654,2020-02-17,老夫求吉儿不服来战,0,阿里宣传真的厉害
2652,2020-02-17,Mycraft我的世界,0,在，五星好评已给你看
2576,2020-02-17,胖胖的国度,0,下次吧，一星好评给你刷
2651,2020-02-17,一只可怜萌新,0,"《钉钉本钉，在线求饶》

歌词：

你听这美丽的铃声
你看这充满设计感的界面
天下大乱 背水一战 负心违愿 百口难辩 反复横跳
少侠们饶命吧 大家都是我爸爸

我知道 老师还得洗头 给你们添麻烦了！
我知道 各位少侠假期不想那么充实 难为你们了！
可是我也不想牵连老师和你们

少侠们 行行好 五星分期赔不起
找个工作混口饭吃 扛不住一星
为钉三多正名 它是燕子请看清
此生无悔入钉钉 五星求一次付清

少侠们，请你们饶命吧
大家都是我爸爸
我还是个五岁的孩子
却加班到脱发

少侠们 是在下输了
被选中我也没办法
不要再打一星 不然我 只能去自刷

少侠们，请你们饶命吧
大家都是我爸爸
我还是个五岁的孩子
却加班到脱发

少侠们 是在下输了
被选中我也没办法
不要再打一星 不然我 只能去自刷

少侠们 请问这样行不行 我求求你们了！

——————————————————

拜托各位少侠高抬贵手了嘤嘤嘤"
2650,2020-02-17,实在是无聊秃顶的我,0,建议钉钉添加未成年防沉迷系统
2649,2020-02-17,StevenSZU,0,抢一下第一层以示尊敬
2648,2020-02-17,TheYumo_丶,0,建议改成：气 死 钉 嘞
2647,2020-02-17,逆翎名鸩丶,0,第一
2646,2020-02-17,今天大乱斗赢了么,0,下次一钉
2645,2020-02-17,天地洪荒而宇宙玄黄,0,嘿嘿
2644,2020-02-17,Real-Loeyy,0,评论它？
2643,2020-02-17,Zzze4,0,好活
2642,2020-02-17,官五在线,0,第一？？？
2641,2020-02-17,晨悠亦九,0,
2640,2020-02-17,迦勒底の空丿白c,0,第一??
2639,2020-02-17,零丶尘缘,0,官方鬼畜，最为致命。
2667,2020-02-17,余不易吖,0,钉钉也挺惨的了哎【毕业生摊手无奈】
2668,2020-02-17,亦筱灵,0,为什么发不了评论啊
2669,2020-02-17,下线正在上学,0,抢！(*￣3￣)╭♡
2670,2020-02-17,Istilllikeit,0,我有给五星好评！翻我！
2697,2020-02-17,我作业写完了,0,钉钉改行做鬼畜了？
2696,2020-02-17,炸毛受梓诺,0,👴不想上网课，安排一下，谢谢
2695,2020-02-17,shinichi_-,0,给你一星好评
2694,2020-02-17,AlexPeng0430,0,"我爱死这个软件了呢！这简直就是一个神仙
软件呢，真的不骗大家，当老师说要让我们
下载这个软件的时候，我感觉我瞬间升天了
呢！感觉我好像整个人都升华了一般。同时
也真的是辛苦老师了呢！有了这个软件我的
腰不酸了，腿不痛了，就连心脏也不跳了
呢！太好了我们又能在书海里倘祥了呢！我
开心 啊！必须得给这个软件一星好评呢！
不说了，我要去学习了呢！"
2693,2020-02-17,萌新中の祸害,0,前排
2692,2020-02-17,林靖皓,0,第一
2691,2020-02-17,四蛋都怕我儿,0,前排带学生表示无所畏惧
2690,2020-02-17,夏目鸽鸽0699,0,此生无悔入钉钉，分期付款给五星
2689,2020-02-17,dy127666,0,在，我假期呢？
2688,2020-02-17,の台北,0,creeper？
2687,2020-02-17,圣诞节吃饺子,0,第一个！
2686,2020-02-17,逗逼卡哇咿,0,没人？
2685,2020-02-17,-StarSkys-,0,五星好评！（分期付款）
2684,2020-02-17,小松松松丶,0,抢个沙发
2683,2020-02-17,年少花姬,0,你真的是官方？
2682,2020-02-17,幻幻憨,0,钉钉 五星好评一次付清还是分期付款看你表现咯？
2681,2020-02-17,残傷记憶passion,0,？？钉钉你在干什么？？
2680,2020-02-17,绝望的鲶鱼,0,第一
2679,2020-02-17,稻子快熟了,0,沙发，你钉起来真好看
2678,2020-02-17,SC性别女,0,两分钟前，好热乎！！！
2677,2020-02-17,汐月的秘密,0,一下午涨粉七万？？？
2676,2020-02-17,逗B轩,0,史上最惨官方，背着一口来自各个学校的大锅
2675,2020-02-17,请叫我禹某人,0,
2674,2020-02-17,宇智波五六柒,0,发不了评论？
2673,2020-02-17,セブンティーナ,0,下次一钉 给你五星 分期付款 合算一星
2672,2020-02-17,shinichi_-,0,？我卡了
2671,2020-02-17,旧型冠状班长,0,万能の德语
2638,2020-02-17,兪屿鱼与余,0,在人多的地方不带口罩的屑
2637,2020-02-17,角斗士维鲁克,0,什么鬼，为什么我点进时播放只有一赞却有一百多
2636,2020-02-17,蒋琪琪子,0,你在暗示些什么
2605,2020-02-17,qiaopihu,0,老板，你自己咋不戴口罩😷
2603,2020-02-17,碳化铼,0,沙发
2602,2020-02-17,枕舷月,0,前排？
2601,2020-02-17,EX日新月异,0,！！
2600,2020-02-17,裴东俊,0,第一(σ≧∀≦)σ，钉钉早晚会崛起，本来评分这个东西太不主观了
2599,2020-02-17,小冰5l,0,工作软件不务正业放鬼畜(已经一次五星了，钉钉加油)
2598,2020-02-17,崔大侠啊啊,0,举报了，元首不戴口罩
2597,2020-02-17,辣椒粉面酱,0,下次一钉！
2596,2020-02-17,无非-,0,
2595,2020-02-17,名字什么的就随便来,0,来了！
2594,2020-02-17,54342723177_bili,0,抢楼
2593,2020-02-17,飏堃,0,"⭐️⭐️⭐️⭐️⭐️
这五颗星就放我这了"
2592,2020-02-17,Mx明宵,0,同学们，早起打卡，洗脸打卡，刷牙打卡，锻炼打卡，早读打卡，吃饭打卡，睡觉打卡，你们打了吗?
2591,2020-02-17,似有晚风起,0,为什么没有评论，让我做个沙发，下次一钉。
2590,2020-02-17,你说是不是不是,0,留沙发，分半个位子给下一个
2589,2020-02-17,_蓝水晶,0,这真的不是一个鬼畜up吗？
2588,2020-02-17,他生渡丶,0,咳咳
2587,2020-02-17,安晚の,0,最惨官方实锤了
2586,2020-02-17,南寻jj,0,来人，扶一扶朕，朕有点上头
2585,2020-02-17,Ellen Baker,0,冲！111
2584,2020-02-17,你看我就说我最帅吧,0,骚话就在嘴边
2583,2020-02-17,落花无尽皆如此,0,。。。。。
2582,2020-02-17,月挽-清秋,0,等回学校了，给你一波一次付清的五星好评然后卸载
2581,2020-02-17,由斜叶,0,元首也用钉钉
2580,2020-02-17,赏我半斤地瓜烧吧,0,没人吗？
2579,2020-02-17,张展高,0,三连前排，钉钉加油！（疯狂暗示）
2578,2020-02-17,超星学习通丶,0,来的这么早，又想不出什么骚话
2577,2020-02-17,才不是苏晴呢,0,没有评论？？
2604,2020-02-17,小苏苏zq,0,私用
2606,2020-02-17,手机突然,0,第一？
2635,2020-02-17,锡兰Ceylom,0,前排
2607,2020-02-17,EX日新月异,0,！！
2634,2020-02-17,遠坂凛tohsaka,0,好惨一官方
2633,2020-02-17,Atomzation,0,沙发？
2632,2020-02-17,吃葡萄的小叮当,0,前排
2631,2020-02-17,Honda_Accord,0,我是第一个评论的
2630,2020-02-17,LlawlietV,0,。。
2629,2020-02-17,幼儿园没糖果,0,我   鬼   畜    我    自    己
2628,2020-02-17,莫德Suiyuan,0,靠鬼畜存活的官方
2627,2020-02-17,暖哥超甜的,0,公号私用？？？？
2626,2020-02-17,V70042,0,宁这么高产？？？
2625,2020-02-17,冷月葬花情_,0,这很正能量！
2624,2020-02-17,等弹幕养肥ing,0,第一?
2623,2020-02-17,我想康名字可以多长呀,0,
2622,2020-02-17,哒哒faded啦啦辣,0,我来迫害了
2621,2020-02-17,i路图55,0,第一~
2620,2020-02-17,宇智波--海绵宝宝,0,钉钉他就是个渣渣
2619,2020-02-17,吾名吉娜娜,0,五星已给，辛苦了！
2618,2020-02-17,黑夜中x前行,0,复工了好啊，开学了好啊，就不用用钉钉了
2617,2020-02-17,打开电脑玩游戏,0,五星好评
2616,2020-02-17,没有瓶盖儿怎么办,0,入乡随俗
2615,2020-02-17,茶树梨花,0,我想上学
2614,2020-02-17,不需要无聊的人生解释,0,！
2613,2020-02-17,夏目鸽鸽0699,0,此生无悔入钉钉，分期付款给五星。
2612,2020-02-17,无糖是个受受受受受受,0,钉钉真是个好软件呢
2611,2020-02-17,这破昵称值6个硬币,0,不能评论？
2610,2020-02-17,UMP-9,0,万能德语
2609,2020-02-17,黎允i,0,啊，不想上班
2608,2020-02-17,Istilllikeit,0,五星好评我给了！翻我！翻我！
1955,2020-02-17,桂桂丶,0,1
1474,2020-02-18,你好哦稀饭,0,复工了？杀个程序员祭祭天？！
1953,2020-02-17,深蓝F,0,看我刷到了什么
1276,2020-02-18,菌茵子,0,看你那么努力，我决定下个钉钉给个五星好评，毕竟我们用企业微信上课
1289,2020-02-18,11120121112012,0,入乡随俗
1288,2020-02-18,非洲李云龙,0,那我就给你五星了
1287,2020-02-18,此萝卜很皮,0,钉钉现在有那么多未成年用，要不要弄个防沉迷
1286,2020-02-18,无爱言叶,0,我也觉得没必要跟风恶意一星或者单纯宣泄
1285,2020-02-18,玄玄玄子_,0,
1284,2020-02-18,为琛锵,0,钉钉我专门去下载给你五星了哦 (｀・ω・´)
1283,2020-02-18,mkgg今天吃早饭了吗,0,在？抽个老师封号？
1282,2020-02-18,B学长Phoenix,0,钉钉恶不恶心，我电脑开钉钉看直播，手机的钉钉响个不停，我都把他所有联网（WIFI和数据）权限禁了，后台禁止运行，tm还有消息。
1281,2020-02-18,艺画飞天,0,"我现在很开心，因为小学没有钉钉
（哔——动静新闻收到12条消息，快乐和谐六（2）班收到56条消息）"
1280,2020-02-18,il暮秋,0,鬼畜区up石锤了。
1279,2020-02-18,下一个太师,0,建议取消开色相头
1278,2020-02-18,Im萨姆,0,元首你的口罩去哪了
1277,2020-02-18,小奶狼狼王,0,这个官方号比我等级低，欺负他！
1275,2020-02-18,泥煤的昵称,0,0202年了传统艺能又复苏了吗
1198,2020-02-18,花乃玖枼月,0,元首一路走好，永远记得你
1274,2020-02-18,傲娇的TAPWI,0,"BiliBili机构认证：钉钉官方账号（✘）

BiliBili UP主认证：BiliBili知名鬼畜UP主钉钉（✔）"
1273,2020-02-18,张三的奇妙犯罪史,0,我今天上网课发现了老师桌面的billbill和隐形守护者
1272,2020-02-18,柳氏东双,0,都是人才！
1271,2020-02-18,迷失在人生道路上的人,0,从钉钉出来逃课中嘿嘿嘿嘿
1270,2020-02-18,魁拔脉兽h,0,趁他还是2级号。。。嘿嘿嘿
1269,2020-02-18,嘉年华大作战,0,你爸爸支付宝怎么还没你火！
1268,2020-02-18,澪奈ooo,0,为什么下面有人为钉钉说话要被骂呢强迫你们上课的是教育局或学校 发泄一下打一星当然没问题 打五星也没问题啊
1267,2020-02-18,南通门外的贾半仙,0,B站给你三连，应用商店给你分期好不好
1266,2020-02-18,Furaiii无,0,在？出个后台播放
1265,2020-02-18,小游非常可可爱爱呕,0,钉钉下架后你还可以靠up主赚赚钱
1264,2020-02-18,猹傲天,0,官方鬼畜
1263,2020-02-18,瀧月り,0,在？把我号封了
1262,2020-02-18,oO医生Oo,0,5星分期
1290,2020-02-18,墨枫凌,0,钉钉我刚刚看到你老大哥阿里巴巴说想看你泳装来着，什么时候安排下
1291,2020-02-18,fruitsbat,0,其他官方号好好反省一下吧
1292,2020-02-18,教授二十岁脱单,0,女装我就五星
1293,2020-02-18,强吻楼上,0,"👨

🎽

👖真的佛了，我下载bilibili是为了上网课的，现在踏马天天给老子推荐这种视频，要不是我喜欢看，早踏马卸载了"
1320,2020-02-18,冰籽鱼,0,河北省风评受害
1319,2020-02-18,东风遥か,0,在？把老师账号封了？？？？我不想上网课了！！！！
1318,2020-02-18,竹取枫剑,0,你的五星有了，不过是分期付款的
1317,2020-02-18,夜战高手青叶酱,0,点击分期可以吗？这期先点不喜欢
1316,2020-02-18,成都医学院,0,斯大林：你猜我给钉钉打几分？
1315,2020-02-18,鱼buble,0,刚刚去应用市场给钉钉打了五星，翻了一下打一星的评论很无语。钉钉本来是要付费的因为这次疫情才给我们免费使用。让你们上课的是教育局，是学校，不是钉钉拜托！它只是个工具，也请那些打一星的尊重一下研发人员的劳动成果，人家也要吃饭的。不想学就不想学不要找借口，而且搞清楚现在这个时间已经开学了，只不过是在是家里，你拿软件撒什么气？还有人跑到打五星的下面要求她改成一星，什么鬼？朋友圈也是，我们学校前几天刚开始用钉钉，就有人很兴奋的在朋友圈里发动态截图终于有一个给钉钉打分的机会啦。。。恶意跟风好玩吗？不想学就是不想学，都是大学生了，还拿软件出气，真的很幼稚，知不知道你恶意评分的行为可能甚至让这个软件下架，真的过分
1314,2020-02-18,苟中苟的小伏,0,
1313,2020-02-18,进口小奶羊,0,钉钉才lv2  哈哈哈
1312,2020-02-18,TheNatureofMan,0,"出个防沉迷系统：⭐️⭐️⭐️
把老师账号封掉：⭐️⭐️⭐️⭐️⭐️
把我账号封掉：⭐️⭐️⭐️⭐️
啥都不干：☆
你选一个"
1311,2020-02-18,落雨穷仙,0,建议钉钉出个未成年人防沉迷系统（滑稽）
1310,2020-02-18,又双叒叕长胖了,0,看的我激动的下了个  然后打了个一星
1309,2020-02-18,极度の绅士,0,"只要有人放元首我一定来。
哦，钉钉啊？那应用商店给个五星
我网课不用钉钉
学习通给爷爬！"
1308,2020-02-18,君小栩,0,下次一钉
1307,2020-02-18,spi207,0,
1306,2020-02-18,千古才女李清照,0,App Store2.6分啦啦啦啦啦！！！升了0.1分哦
1305,2020-02-18,带着黑框眼镜的萌新,0,在？为什么迫害元首
1304,2020-02-18,桜に咲く少女,0,这个钉钉好怪哦，天天鬼畜
1303,2020-02-18,李狗蛋儿不是蛋,0,要素过多
1302,2020-02-18,ml1324,0,希望那些学生在疫情结束后可以删掉一星，你太惨了
1301,2020-02-18,火龙菌不爱火龙果,0,
1300,2020-02-18,秘制小猪蹄儿,0,官方简直是个小沙雕
1299,2020-02-18,9090090000,0,夸奖下评论了五次五星的自己
1298,2020-02-18,改个名字一定要中奖,0,钉钉真是扎根于广大B站群众生活的好平台，评分五星一点也不过分！五毛一条，括号删掉
1297,2020-02-18,冷-尸,0,可以把连麦取消了吗
1296,2020-02-18,封茗薇柔,0,童年回忆，感谢阿婆主
1295,2020-02-18,发起疯来自己人都吃,0,
1294,2020-02-18,衍乐鸭,0,"下次一钉❌
下次也不一钉✔
放心五星一定一次付清"
1261,2020-02-18,我想叫季夏十六啊,0,哈哈 我们网课用什么天翼云 只有数学用钉钉 说实话 我宁愿钉钉 天翼云太卡了 还掉线 想后台都费劲 所以 我还是支持你的 只不过……我也给了一星…… 要不 我改改？
1260,2020-02-18,独饮浊酒伴心醉,0,鬼畜区救了钉钉
1259,2020-02-18,Warismassmurder,0,
1228,2020-02-18,向朝俞添望飞丞看齐,0,等我上完课我就把我欠的五星补上
1226,2020-02-18,被内奸搞死的大不六,0,元首没带口罩怎么不出去
1225,2020-02-18,奇葩のZero,0,@斯大林
1224,2020-02-18,乖巧萌兔兔う,0,我给你⭐⭐⭐⭐⭐好吧不要伤心了555钉钉这个然后好不容易啊
1223,2020-02-18,北海道的风雪,0,"钉三多 别做软件了
快来鬼畜区吧
分期已安排"
1222,2020-02-18,七淼爱吃肉嗷,0,已三连√
1221,2020-02-18,途志w,0,钉钉想要当鬼畜区大佬
1220,2020-02-18,机智的士兵,0,在？出个防沉迷？
1219,2020-02-18,菜问BonkChoy,0,官方鬼畜
1218,2020-02-18,施霁月,0,冲这视频，给你五星
1217,2020-02-18,蓬莱寺九叡,0,说实话钉钉别办了，去拍视频吧
1216,2020-02-18,像鸟飞向你的山,0,钉钉有那么多未成年人使用，我建议加一个两小时的防沉迷系统
1215,2020-02-18,细雨惊鸦,0,这用的那部电影
